longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,158940.01,<1H OCEAN
-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,295949.02,<1H OCEAN
-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,234171.01,<1H OCEAN
-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,146218.0,<1H OCEAN
-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,178532.0,<1H OCEAN
-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,207731.0,INLAND
-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,191010.0,INLAND
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,106985.0,<1H OCEAN
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,175074.0,<1H OCEAN
-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,96581.0,INLAND
-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,93707.0,INLAND
-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,309574.01,<1H OCEAN
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,198564.02,INLAND
-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,337151.02,NEAR BAY
-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,245543.0,<1H OCEAN
-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,131457.0,INLAND
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,214553.0,INLAND
-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,166776.0,<1H OCEAN
-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,315390.03,<1H OCEAN
-118.27,34.05,47.0,661.0,359.0,1406.0,307.0,1.3169,200573.01,<1H OCEAN
-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,382563.51,NEAR BAY
-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,202571.01,INLAND
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,342401.16,NEAR OCEAN
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,320390.12,<1H OCEAN
-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,209057.0,INLAND
-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,457875.34,NEAR OCEAN
-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,151563.0,INLAND
-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,97835.0,<1H OCEAN
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,231960.0,NEAR OCEAN
-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,359662.0,NEAR BAY
-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,68202.0,INLAND
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,177069.0,NEAR OCEAN
-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,169308.0,INLAND
-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,150044.0,INLAND
-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,224089.0,<1H OCEAN
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,198565.0,<1H OCEAN
-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,301332.02,NEAR OCEAN
-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,137714.0,<1H OCEAN
-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,271026.02,<1H OCEAN
-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,216413.0,<1H OCEAN
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,209568.0,<1H OCEAN
-122.13,37.68,44.0,2147.0,399.0,1175.0,401.0,4.1974,198612.0,NEAR BAY
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,339238.12,NEAR BAY
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,114558.0,INLAND
-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,114483.0,INLAND
-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,183976.0,<1H OCEAN
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,161852.0,<1H OCEAN
-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,203124.0,<1H OCEAN
-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,317481.11,NEAR BAY
-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,248267.01,NEAR OCEAN
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,170878.0,<1H OCEAN
-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,188106.01,<1H OCEAN
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,133574.0,NEAR OCEAN
-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,207931.0,<1H OCEAN
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,125957.0,INLAND
-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,86901.0,INLAND
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,233634.0,NEAR OCEAN
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,186802.02,NEAR OCEAN
-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,283491.06,NEAR BAY
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,434763.29,NEAR OCEAN
-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,431650.41,NEAR OCEAN
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,85906.0,INLAND
-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,381238.1,NEAR OCEAN
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,151771.0,NEAR BAY
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,168284.02,INLAND
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,126381.0,INLAND
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,277317.03,NEAR BAY
-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,107387.0,<1H OCEAN
-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,225082.0,<1H OCEAN
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,185329.0,<1H OCEAN
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,328049.03,<1H OCEAN
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,293470.02,<1H OCEAN
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,337884.04,INLAND
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,121911.0,INLAND
-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,294041.03,<1H OCEAN
-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,302719.02,<1H OCEAN
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,192382.0,INLAND
-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,167693.0,<1H OCEAN
-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,79932.0,INLAND
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,197572.0,INLAND
-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,370337.19,<1H OCEAN
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,203989.0,NEAR OCEAN
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,159913.0,INLAND
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,275313.0,<1H OCEAN
-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,145032.0,<1H OCEAN
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,177645.0,NEAR BAY
-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,257020.0,NEAR OCEAN
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,252471.05,<1H OCEAN
-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,238622.0,INLAND
-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,85498.0,INLAND
-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,156794.0,INLAND
-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,174961.0,<1H OCEAN
-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,231578.0,<1H OCEAN
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,258410.02,NEAR BAY
-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,222578.0,<1H OCEAN
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,97032.0,INLAND
-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,192742.01,NEAR OCEAN
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,103648.0,INLAND
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,198080.0,<1H OCEAN
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,362736.03,<1H OCEAN
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,368425.17,<1H OCEAN
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,149691.0,<1H OCEAN
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,146608.0,<1H OCEAN
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,58947.93,INLAND
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,92353.0,NEAR BAY
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,113547.0,INLAND
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,113072.0,INLAND
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,242145.01,<1H OCEAN
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,117587.0,NEAR OCEAN
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,104357.0,INLAND
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,186763.0,<1H OCEAN
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,193007.0,<1H OCEAN
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,86657.0,INLAND
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,149686.0,<1H OCEAN
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,155036.0,NEAR OCEAN
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,222800.0,NEAR OCEAN
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,240533.0,INLAND
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,369386.11,<1H OCEAN
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,63815.0,INLAND
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,174135.0,<1H OCEAN
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,317249.21,<1H OCEAN
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,138826.0,INLAND
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,56108.0,INLAND
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,269016.06,NEAR OCEAN
-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,216908.02,NEAR OCEAN
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,159911.0,INLAND
-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,181726.0,<1H OCEAN
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,60710.0,INLAND
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,102524.0,INLAND
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,143330.0,INLAND
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,413033.04,NEAR BAY
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,131068.0,<1H OCEAN
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,137755.0,INLAND
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,148231.0,NEAR BAY
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,190533.0,<1H OCEAN
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,169860.0,NEAR BAY
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,217350.0,<1H OCEAN
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,115558.0,<1H OCEAN
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,95868.0,INLAND
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,298143.05,<1H OCEAN
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,189531.0,<1H OCEAN
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,450723.31,<1H OCEAN
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,263958.02,<1H OCEAN
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,268796.02,NEAR BAY
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,124006.0,INLAND
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,212405.0,<1H OCEAN
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,183089.0,NEAR BAY
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,53059.0,INLAND
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,287433.1,<1H OCEAN
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,254767.03,NEAR OCEAN
-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,474838.32,NEAR OCEAN
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,162341.0,INLAND
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,287521.0,NEAR BAY
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,245356.0,<1H OCEAN
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,280934.01,<1H OCEAN
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,83835.0,INLAND
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,78970.0,INLAND
-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,177748.0,INLAND
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,109112.0,INLAND
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,120098.0,INLAND
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,156065.0,NEAR OCEAN
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,135938.0,NEAR OCEAN
-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,256559.01,ISLAND
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,218265.01,<1H OCEAN
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,178029.0,NEAR BAY
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,153301.0,INLAND
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,223957.0,<1H OCEAN
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,146954.0,INLAND
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,301636.03,<1H OCEAN
-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,295662.0,<1H OCEAN
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,480870.8,<1H OCEAN
-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,195681.0,<1H OCEAN
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,173820.0,<1H OCEAN
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,368831.05,NEAR BAY
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,269109.01,NEAR BAY
-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,101070.0,<1H OCEAN
-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,214881.0,<1H OCEAN
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,96006.0,INLAND
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,195239.0,<1H OCEAN
-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4.002,149950.0,INLAND
-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464,270698.0,NEAR OCEAN
-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,1.5,201171.1,<1H OCEAN
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,96524.0,INLAND
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,77235.0,INLAND
-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,184935.0,<1H OCEAN
-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,362739.07,<1H OCEAN
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,231045.16,NEAR OCEAN
-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,313627.03,<1H OCEAN
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,65218.0,INLAND
-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,101215.0,<1H OCEAN
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,62080.0,INLAND
-120.45,34.96,21.0,2121.0,445.0,2211.0,463.0,4.0603,160921.0,<1H OCEAN
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,137835.0,INLAND
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,182620.0,NEAR OCEAN
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,470838.47,<1H OCEAN
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,78494.0,INLAND
-122.45,37.9,30.0,3763.0,717.0,1292.0,632.0,8.4888,459915.27,NEAR BAY
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,277703.06,NEAR BAY
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,171199.0,INLAND
-120.41,34.87,15.0,1534.0,251.0,761.0,240.0,4.9028,216518.02,<1H OCEAN
-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,311224.0,INLAND
-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,183563.0,INLAND
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,235949.0,<1H OCEAN
-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,100515.0,NEAR OCEAN
-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,80149.0,INLAND
-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,232923.0,NEAR OCEAN
-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,60152.0,INLAND
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,161947.0,<1H OCEAN
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,283412.11,NEAR BAY
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,85128.0,NEAR BAY
-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,91915.0,INLAND
-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455,179963.0,<1H OCEAN
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,238235.0,<1H OCEAN
-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,250585.01,<1H OCEAN
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,143821.0,INLAND
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,147593.0,<1H OCEAN
-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,360976.29,<1H OCEAN
-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,76452.0,NEAR OCEAN
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,363206.11,NEAR OCEAN
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,115459.99,INLAND
-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,144587.0,INLAND
-120.95,37.59,29.0,1727.0,439.0,1063.0,386.0,1.8929,84338.0,INLAND
-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,253966.0,<1H OCEAN
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,436646.38,NEAR OCEAN
-121.47,38.68,19.0,946.0,182.0,474.0,173.0,5.0155,166188.0,INLAND
-118.45,34.19,11.0,2479.0,900.0,2466.0,855.0,2.2264,203925.0,<1H OCEAN
-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,226799.0,<1H OCEAN
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881,98198.0,INLAND
-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,405688.16,<1H OCEAN
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,149723.0,INLAND
-115.56,32.79,20.0,2372.0,835.0,2283.0,767.0,1.1707,61763.0,INLAND
-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811,313811.02,NEAR OCEAN
-118.37,34.03,37.0,1236.0,,966.0,292.0,3.0694,236128.01,<1H OCEAN
-118.39,34.15,36.0,2696.0,713.0,905.0,659.0,3.1146,370142.07,<1H OCEAN
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,54376.0,INLAND
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,276484.0,<1H OCEAN
-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,122652.0,INLAND
-118.2,33.85,46.0,1854.0,462.0,1360.0,429.0,2.4844,164127.0,<1H OCEAN
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,101829.0,INLAND
-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,117521.0,INLAND
-121.79,37.66,22.0,14701.0,2210.0,6693.0,2232.0,5.98,263153.0,INLAND
-122.08,40.64,14.0,3099.0,519.0,1447.0,494.0,4.0132,130670.0,INLAND
-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,331832.04,<1H OCEAN
-118.3,33.97,46.0,1425.0,317.0,1140.0,304.0,3.375,128083.0,<1H OCEAN
-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536,342233.22,<1H OCEAN
-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,239351.0,<1H OCEAN
-118.17,34.19,45.0,1790.0,316.0,1035.0,312.0,4.0985,208101.0,<1H OCEAN
-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,200045.0,<1H OCEAN
-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,261162.03,<1H OCEAN
-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813,52847.0,INLAND
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,167496.0,<1H OCEAN
-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642,314538.04,<1H OCEAN
-119.33,36.32,23.0,3137.0,628.0,1446.0,548.0,2.5,80078.0,INLAND
-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,211714.0,NEAR OCEAN
-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,66649.0,INLAND
-118.19,34.13,50.0,1309.0,302.0,883.0,293.0,3.1287,195672.0,<1H OCEAN
-122.52,37.88,52.0,176.0,50.0,88.0,46.0,3.8068,397616.07,NEAR BAY
-118.11,33.9,35.0,1323.0,269.0,1084.0,240.0,5.0753,183870.0,<1H OCEAN
-121.76,38.57,11.0,15018.0,3008.0,7984.0,2962.0,3.1371,143021.0,INLAND
-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,109072.0,INLAND
-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,163380.0,NEAR OCEAN
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,410793.33,<1H OCEAN
-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642,358496.05,<1H OCEAN
-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,212984.0,<1H OCEAN
-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,186678.02,INLAND
-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,137033.0,INLAND
-118.37,33.93,10.0,199.0,41.0,61.0,56.0,2.8958,225403.01,<1H OCEAN
-118.28,34.17,52.0,2332.0,433.0,1135.0,440.0,5.5658,364581.08,<1H OCEAN
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,143816.0,<1H OCEAN
-122.4,37.76,52.0,4265.0,912.0,1555.0,836.0,4.119,309996.04,NEAR BAY
-118.4,34.14,45.0,417.0,89.0,187.0,88.0,5.1377,318452.1,<1H OCEAN
-121.53,38.56,39.0,2438.0,483.0,1103.0,472.0,2.9375,100957.0,INLAND
-121.89,37.25,23.0,2705.0,449.0,1180.0,442.0,6.0791,283462.0,<1H OCEAN
-119.65,36.35,38.0,3148.0,568.0,1378.0,537.0,2.8788,76947.0,INLAND
-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,103999.0,INLAND
-121.96,38.02,35.0,2691.0,542.0,1409.0,505.0,3.016,107138.0,INLAND
-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,92501.0,INLAND
-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,254178.04,NEAR OCEAN
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,76024.0,INLAND
-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,195551.0,<1H OCEAN
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,328457.0,NEAR BAY
-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,142779.0,INLAND
-118.19,33.82,11.0,872.0,203.0,422.0,221.0,4.6364,249311.04,NEAR OCEAN
-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,73135.0,INLAND
-117.99,33.66,29.0,1330.0,293.0,613.0,236.0,4.6591,306604.13,<1H OCEAN
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,268871.03,NEAR OCEAN
-117.28,32.83,34.0,2392.0,653.0,933.0,619.0,3.7306,395189.29,NEAR OCEAN
-118.34,33.93,33.0,4294.0,1224.0,4512.0,1189.0,2.8304,176832.01,<1H OCEAN
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,90634.0,INLAND
-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,96338.0,INLAND
